date,persons_involved,killed,injured,county,pedestrian_involved,accident_type,light_conditions
2013-10-10 00:00:00,2,1,0,Valga maakond,0,Kokkupõrge,Valge aeg
2013-09-26 17:30:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2013-10-13 12:05:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-10-14 10:30:00,2,0,4,Viljandi maakond,0,Kokkupõrge,Valge aeg
2013-10-14 17:19:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-10-15 15:55:00,2,0,1,Valga maakond,1,Jalakäijaõnnetus,Valge aeg
2013-10-16 07:40:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-10-18 13:44:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-10-18 15:47:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2013-10-19 08:29:00,1,0,2,Pärnu maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-10-19 14:06:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2013-10-19 19:40:00,2,0,1,Jõgeva maakond,0,Kokkupõrge,Pimeda aeg
2013-10-19 20:17:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-10-19 22:30:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-10-21 14:44:00,4,0,4,Viljandi maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-10-22 15:06:00,2,0,1,Viljandi maakond,0,Jalakäijaõnnetus,Valge aeg
2013-10-22 15:49:00,2,0,3,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-10-24 07:05:00,2,0,1,Tartu maakond,0,Kokkupõrge,Pimeda aeg
2013-10-25 12:02:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2013-10-25 16:51:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-10-22 17:30:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2013-10-30 14:04:00,3,0,4,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-10-30 17:30:00,2,0,1,Võru maakond,1,Jalakäijaõnnetus,Pimeda aeg
2013-10-31 05:38:00,2,0,5,Valga maakond,0,Kokkupõrge,Pimeda aeg
2013-10-31 08:20:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-01-11 00:00:00,1,0,3,Võru maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-01-11 00:00:00,1,0,1,Jõgeva maakond,0,Kokkupõrge,Pimeda aeg
2013-02-11 00:00:00,1,0,3,Põlva maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-02-11 00:00:00,2,0,3,Ida-Viru maakond,0,Kokkupõrge,Pimeda aeg
2013-03-11 00:00:00,1,0,3,Viljandi maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-03-11 00:00:00,2,0,2,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-03-11 00:00:00,1,0,2,Jõgeva maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-05-11 00:00:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-05-11 00:00:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-09-11 00:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Pimeda aeg
2013-10-11 00:00:00,1,0,2,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-10-11 00:00:00,2,0,2,Valga maakond,0,Kokkupõrge,Valge aeg
2013-10-11 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-10-11 00:00:00,2,0,2,Jõgeva maakond,0,Kokkupõrge,Pimeda aeg
2013-10-11 00:00:00,1,1,0,Jõgeva maakond,0,Muu liiklusõnnetus,Pimeda aeg
2013-11-11 00:00:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-11-11 00:00:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-12-11 00:00:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2013-11-13 16:58:00,2,1,0,Tartu maakond,0,Muu liiklusõnnetus,Pimeda aeg
2013-11-14 10:30:00,1,0,2,Valga maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-11-14 18:45:00,2,0,1,Valga maakond,0,Kokkupõrge,Pimeda aeg
2013-11-19 16:30:00,2,0,1,Viljandi maakond,0,Muu liiklusõnnetus,Pimeda aeg
2013-11-21 06:58:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-11-21 07:45:00,2,0,1,Tartu maakond,0,Kokkupõrge,Pimeda aeg
2013-11-23 02:53:00,0,0,3,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-08-11 00:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2013-11-28 06:31:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-11-28 08:04:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-11-28 08:40:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-11-28 09:14:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-11-28 09:21:00,1,0,3,Viljandi maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-11-29 15:40:00,2,0,1,Jõgeva maakond,0,Kokkupõrge,Valge aeg
2013-01-12 00:00:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-01-12 00:00:00,2,0,2,Põlva maakond,0,Kokkupõrge,Valge aeg
2013-01-12 00:00:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-01-12 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-11-26 17:15:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2013-02-12 00:00:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-04-12 00:00:00,2,0,2,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2013-04-12 00:00:00,3,2,0,Viljandi maakond,1,Jalakäijaõnnetus,Pimeda aeg
2013-04-12 00:00:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-04-12 00:00:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2013-05-12 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-05-12 00:00:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-06-12 00:00:00,2,0,1,Jõgeva maakond,0,Kokkupõrge,Pimeda aeg
2013-09-12 00:00:00,2,0,4,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-09-12 00:00:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2013-10-12 00:00:00,2,0,5,Jõgeva maakond,0,Kokkupõrge,Pimeda aeg
2013-11-12 00:00:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2013-12-12 00:00:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2013-03-12 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-12-12 00:00:00,1,0,3,Jõgeva maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-12-14 00:07:00,1,0,2,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-12-14 14:19:00,1,0,2,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-12-15 11:30:00,1,0,1,Jõgeva maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-12-15 18:33:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-12-16 21:15:00,1,0,1,Põlva maakond,0,Muu liiklusõnnetus,Pimeda aeg
2013-12-19 14:38:00,2,0,1,Võru maakond,0,Kokkupõrge,Valge aeg
2013-12-20 21:44:00,2,0,2,Tartu maakond,0,Kokkupõrge,Pimeda aeg
2013-12-21 09:33:00,2,0,2,Valga maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-12-22 05:01:00,2,0,2,Tartu maakond,0,Kokkupõrge,Pimeda aeg
2013-12-22 11:11:00,2,0,2,Tartu maakond,0,Kokkupõrge,Valge aeg
2013-12-24 15:06:00,2,0,1,Viljandi maakond,0,Kokkupõrge,Valge aeg
2013-12-25 09:25:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-12-25 09:25:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-12-25 11:40:00,2,0,3,Võru maakond,0,Kokkupõrge,Valge aeg
2013-12-25 18:20:00,1,0,2,Valga maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-12-27 11:46:00,2,0,1,Võru maakond,0,Kokkupõrge,Valge aeg
2013-12-27 12:10:00,2,0,1,Jõgeva maakond,0,Muu liiklusõnnetus,Valge aeg
2013-12-28 02:05:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-01-01 00:29:00,2,0,3,Viljandi maakond,0,Kokkupõrge,Pimeda aeg
2014-01-01 04:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-03-01 00:00:00,2,0,3,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-04-01 00:00:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-04-01 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-06-01 00:00:00,2,0,1,Tartu maakond,0,Kokkupõrge,Pimeda aeg
2014-08-01 00:00:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-08-01 00:00:00,2,1,0,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-11-01 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-01-13 15:42:00,2,0,1,Põlva maakond,0,Kokkupõrge,Valge aeg
2014-01-18 06:36:00,2,0,1,Võru maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-01-18 14:30:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-01-20 15:34:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-01-21 07:35:00,2,0,1,Jõgeva maakond,0,Kokkupõrge,Pimeda aeg
2014-01-14 12:30:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2014-01-25 07:20:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-01-25 14:45:00,1,0,1,Tartu maakond,0,Jalakäijaõnnetus,Valge aeg
2014-01-25 19:40:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-01-26 08:25:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-01-26 12:45:00,2,0,1,Jõgeva maakond,0,Kokkupõrge,Valge aeg
2014-01-27 16:36:00,2,0,1,Harju maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-01-30 12:52:00,3,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-01-02 00:00:00,2,0,1,Jõgeva maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-01-02 00:00:00,2,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-03-02 00:00:00,2,0,1,Valga maakond,0,Kokkupõrge,Pimeda aeg
2014-07-02 00:00:00,2,0,2,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-08-02 00:00:00,1,0,2,Jõgeva maakond,0,Muu liiklusõnnetus,Valge aeg
2014-08-02 00:00:00,1,1,1,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-09-02 00:00:00,1,0,5,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-10-02 00:00:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2014-01-02 00:00:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-11-02 00:00:00,1,0,1,Viljandi maakond,0,Muu liiklusõnnetus,Valge aeg
2014-02-13 06:50:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-02-13 11:55:00,3,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-02-20 16:48:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-02-20 19:30:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-02-21 13:00:00,2,0,2,Valga maakond,0,Kokkupõrge,Valge aeg
2014-02-21 19:01:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2014-02-24 03:00:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-01-02 00:00:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-02-15 12:00:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-11-02 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-02-26 07:35:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-05-03 00:00:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-03-14 09:10:00,2,0,1,Valga maakond,1,Jalakäijaõnnetus,Valge aeg
2014-03-16 18:59:00,2,3,0,Tartu maakond,0,Kokkupõrge,Pimeda aeg
2014-11-03 00:00:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-11-03 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-12-03 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-01-03 00:00:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-01-31 16:42:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Pimeda aeg
2014-02-14 21:15:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-04-30 11:30:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-04-14 21:20:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2014-04-13 17:00:00,1,0,2,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-08-05 00:00:00,2,0,1,Põlva maakond,1,Jalakäijaõnnetus,Valge aeg
2014-06-05 00:00:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2014-04-15 14:15:00,1,0,2,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-04-15 17:10:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-05-14 14:27:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-05-19 15:00:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2014-05-06 00:00:00,2,0,1,Põlva maakond,0,Kokkupõrge,Valge aeg
2014-06-06 00:00:00,2,0,1,Põlva maakond,1,Jalakäijaõnnetus,Valge aeg
2014-07-06 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-06-17 20:30:00,2,0,1,Jõgeva maakond,0,Kokkupõrge,Valge aeg
2014-10-07 00:00:00,3,0,2,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-06-14 13:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-06-16 05:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-01-07 00:00:00,2,0,2,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-06-29 12:00:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2014-01-07 00:00:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2014-04-07 00:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2014-07-24 18:42:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-07-24 19:05:00,2,0,1,Valga maakond,0,Kokkupõrge,Valge aeg
2014-07-26 15:26:00,2,0,1,Viljandi maakond,0,Kokkupõrge,Valge aeg
2014-07-17 21:30:00,1,0,1,Tartu maakond,0,Kokkupõrge,Pimeda aeg
2014-07-15 12:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2014-07-29 00:00:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-07-22 08:05:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-07-21 10:45:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2014-11-08 00:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2014-07-17 07:25:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-08-23 19:30:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Pimeda aeg
2014-04-09 00:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2014-10-09 00:00:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-06-28 13:20:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2014-10-09 00:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2014-06-07 00:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2017-05-14 18:00:00,1,0,1,Võru maakond,0,Kokkupõrge,Valge aeg
2017-07-15 22:00:00,3,0,2,Võru maakond,0,Muu liiklusõnnetus,Valge aeg
2018-06-26 22:31:00,2,0,1,Põlva maakond,0,Kokkupõrge,Pimeda aeg
2018-11-23 09:30:00,1,0,1,Valga maakond,1,Jalakäijaõnnetus,Valge aeg
2021-04-19 14:00:00,1,0,1,Võru maakond,1,Jalakäijaõnnetus,Valge aeg
2011-12-16 00:00:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-12-28 10:45:00,2,0,1,Põlva maakond,1,Jalakäijaõnnetus,Valge aeg
2012-03-13 21:10:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-11-07 00:00:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2012-08-27 18:00:00,2,0,1,Põlva maakond,0,Kokkupõrge,Valge aeg
2013-06-15 11:30:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-06-25 18:44:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-06-10 00:00:00,2,0,1,Põlva maakond,0,Kokkupõrge,Valge aeg
2015-04-24 17:10:00,2,0,1,Põlva maakond,1,Jalakäijaõnnetus,Valge aeg
2015-06-05 00:00:00,2,0,1,Põlva maakond,1,Jalakäijaõnnetus,Valge aeg
2015-05-08 00:00:00,2,0,2,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2016-05-14 00:00:00,2,0,1,Põlva maakond,0,Muu liiklusõnnetus,Valge aeg
2011-01-28 21:54:00,2,0,1,Pärnu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-06-25 19:00:00,2,0,1,Pärnu maakond,0,Kokkupõrge,Valge aeg
2012-02-04 00:00:00,1,0,2,Pärnu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-04-05 00:00:00,2,0,1,Pärnu maakond,1,Jalakäijaõnnetus,Valge aeg
2012-08-05 00:00:00,2,0,1,Pärnu maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-05 00:00:00,1,0,1,Pärnu maakond,0,Muu liiklusõnnetus,Valge aeg
2012-07-24 17:50:00,2,0,1,Pärnu maakond,0,Muu liiklusõnnetus,Valge aeg
2012-11-21 16:10:00,2,0,1,Pärnu maakond,0,Kokkupõrge,Valge aeg
2013-04-06 00:00:00,1,0,1,Pärnu maakond,0,Muu liiklusõnnetus,Valge aeg
2015-07-02 00:00:00,1,0,1,Pärnu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2016-02-29 11:03:00,2,0,1,Pärnu maakond,0,Muu liiklusõnnetus,Valge aeg
2016-08-08 00:00:00,1,0,1,Pärnu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2016-07-17 14:30:00,2,0,1,Pärnu maakond,0,Kokkupõrge,Valge aeg
2017-10-07 00:00:00,4,0,2,Pärnu maakond,0,Kokkupõrge,Valge aeg
2017-03-12 00:00:00,3,0,1,Pärnu maakond,0,Kokkupõrge,Pimeda aeg
2018-03-20 03:51:00,1,0,1,Pärnu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2018-05-11 00:00:00,1,0,1,Pärnu maakond,1,Jalakäijaõnnetus,Valge aeg
2019-06-08 00:00:00,2,0,1,Pärnu maakond,0,Muu liiklusõnnetus,Valge aeg
2020-01-13 07:44:00,2,0,1,Pärnu maakond,1,Jalakäijaõnnetus,Valge aeg
2019-10-30 16:10:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2013-07-08 00:00:00,2,0,1,Rapla maakond,0,Muu liiklusõnnetus,Valge aeg
2014-09-18 09:59:00,1,0,1,Rapla maakond,0,Kokkupõrge,Valge aeg
2015-04-23 18:00:00,1,0,1,Rapla maakond,0,Kokkupõrge,Valge aeg
2015-04-27 19:00:00,2,0,1,Rapla maakond,1,Jalakäijaõnnetus,Valge aeg
2017-04-04 00:00:00,2,0,2,Rapla maakond,0,Ühesõidukiõnnetus,Valge aeg
2011-02-23 16:50:00,2,0,1,Saare maakond,0,Muu liiklusõnnetus,Valge aeg
2017-08-19 15:00:00,2,0,1,Saare maakond,0,Kokkupõrge,Valge aeg
2017-11-27 17:00:00,2,0,1,Saare maakond,1,Jalakäijaõnnetus,Pimeda aeg
2018-05-01 00:00:00,2,0,1,Saare maakond,1,Jalakäijaõnnetus,Pimeda aeg
2018-01-30 09:45:00,2,0,2,Saare maakond,0,Ühesõidukiõnnetus,Valge aeg
2019-12-19 09:29:00,2,0,1,Saare maakond,0,Kokkupõrge,Valge aeg
2015-04-14 14:00:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2015-03-07 00:00:00,1,0,1,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2015-08-24 18:10:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2015-05-10 00:00:00,2,0,1,Tartu maakond,0,Muu liiklusõnnetus,Pimeda aeg
2015-12-16 11:15:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2016-02-16 09:30:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2016-02-11 00:00:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2017-03-31 21:00:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2017-05-05 00:00:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2017-06-15 09:20:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2017-02-09 00:00:00,1,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2017-12-19 11:01:00,2,0,1,Jõgeva maakond,1,Jalakäijaõnnetus,Valge aeg
2017-08-17 23:51:00,1,0,1,Tartu maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2018-08-24 08:55:00,2,0,1,Tartu maakond,0,Kokkupõrge,Valge aeg
2018-11-14 17:00:00,2,0,1,Tartu maakond,0,Muu liiklusõnnetus,Pimeda aeg
2019-09-10 00:00:00,1,0,1,Tartu maakond,0,Muu liiklusõnnetus,Valge aeg
2020-01-23 16:30:00,1,0,1,Tartu maakond,1,Jalakäijaõnnetus,Pimeda aeg
2020-11-26 11:36:00,2,0,1,Tartu maakond,1,Jalakäijaõnnetus,Valge aeg
2012-05-25 14:15:00,2,0,1,Valga maakond,0,Kokkupõrge,Valge aeg
2012-11-07 00:00:00,2,0,1,Valga maakond,1,Jalakäijaõnnetus,Valge aeg
2013-06-15 23:34:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2013-07-20 01:30:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-12-06 00:00:00,2,0,1,Valga maakond,1,Jalakäijaõnnetus,Valge aeg
2015-09-13 16:05:00,1,0,1,Valga maakond,0,Ühesõidukiõnnetus,Valge aeg
2016-05-13 09:03:00,2,0,1,Valga maakond,0,Kokkupõrge,Valge aeg
2011-10-26 15:10:00,2,0,1,Viljandi maakond,1,Jalakäijaõnnetus,Valge aeg
2011-05-11 00:00:00,1,0,3,Viljandi maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2011-03-12 00:00:00,2,0,1,Viljandi maakond,1,Jalakäijaõnnetus,Pimeda aeg
2011-09-12 00:00:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2012-07-28 22:36:00,4,0,3,Viljandi maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-09-24 23:30:00,1,0,1,Viljandi maakond,0,Muu liiklusõnnetus,Pimeda aeg
2012-01-12 00:00:00,2,0,1,Viljandi maakond,0,Kokkupõrge,Valge aeg
2013-06-14 12:29:00,1,0,1,Viljandi maakond,0,Ühesõidukiõnnetus,Valge aeg
2014-12-09 00:00:00,1,0,2,Viljandi maakond,1,Ühesõidukiõnnetus,Valge aeg
2016-08-02 00:00:00,2,0,1,Viljandi maakond,1,Jalakäijaõnnetus,Pimeda aeg
2017-04-27 12:40:00,1,0,1,Viljandi maakond,1,Jalakäijaõnnetus,Valge aeg
2011-08-22 15:30:00,1,0,1,Võru maakond,1,Jalakäijaõnnetus,Valge aeg
2011-11-10 00:00:00,2,0,1,Võru maakond,0,Kokkupõrge,Valge aeg
2011-11-22 10:55:00,2,0,1,Võru maakond,1,Jalakäijaõnnetus,Valge aeg
2011-04-12 00:00:00,2,0,1,Võru maakond,1,Jalakäijaõnnetus,Valge aeg
2012-06-17 00:30:00,1,0,1,Võru maakond,1,Jalakäijaõnnetus,Pimeda aeg
2012-06-25 05:15:00,3,0,2,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-06-21 14:13:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-09-08 00:00:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-11-08 00:00:00,2,0,1,Võru maakond,1,Jalakäijaõnnetus,Valge aeg
2013-08-16 11:45:00,2,0,1,Võru maakond,0,Kokkupõrge,Valge aeg
2014-04-03 00:00:00,2,0,1,Võru maakond,1,Jalakäijaõnnetus,Valge aeg
2014-07-12 00:00:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-09-19 00:05:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2015-05-10 00:00:00,2,0,1,Võru maakond,0,Kokkupõrge,Valge aeg
2016-05-30 03:15:00,1,0,1,Võru maakond,0,Ühesõidukiõnnetus,Pimeda aeg
2017-02-25 11:00:00,3,0,3,Põlva maakond,0,Ühesõidukiõnnetus,Valge aeg
2013-01-03 00:00:00,1,0,1,Harju maakond,0,Muu liiklusõnnetus,Valge aeg
2013-02-03 00:00:00,2,0,2,Harju maakond,0,Kokkupõrge,Pimeda aeg
2013-04-03 00:00:00,3,0,1,Harju maakond,1,Jalakäijaõnnetus,Valge aeg
